,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
570,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390296996074774535,139,2021-05-06 13:26:48,,,en,Twitter for Android,0,88
571,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390296882010755080,140,2021-05-06 13:26:21,,,en,Twitter Web App,0,288
572,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390296881654210579,140,2021-05-06 13:26:21,,,en,Twitter for Android,0,288
573,b'RT @Viren_Shah_: Fake Cases of #Dowry #DomesticViolence #Rape #Maintenance are nothing but a #FoulPlay business of #MaliciousWomen to extor\xe2\x80\xa6',1390296821465972741,140,2021-05-06 13:26:07,,,en,Twitter for Android,0,56
574,"b'RT @Shambel21a: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but\xe2\x80\xa6'",1390295733232754694,139,2021-05-06 13:21:47,,,en,Twitter for iPhone,0,8
575,b'RT @JusticeOzzie: @YaThinkN Jarryd Hayne is another good Pentecostal you know. Morrison probably reconciles Hayne\xe2\x80\x99s prison sentence as the\xe2\x80\xa6',1390295113981599751,139,2021-05-06 13:19:20,,,en,Twitter for iPad,0,6
576,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390295103449702404,140,2021-05-06 13:19:17,,,en,Twitter for Android,0,288
577,"b'RT @Shambel21a: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but\xe2\x80\xa6'",1390294822179774469,139,2021-05-06 13:18:10,,,en,Twitter Web App,0,8
578,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390294498060607492,139,2021-05-06 13:16:53,,,en,Twitter for Android,0,88
579,"b'RT @LiveLawIndia: NO MEANS NO- The simplest of sentences have become the most difficult for some men to understand"" Himachal Pradesh HC\n\n#c\xe2\x80\xa6'",1390294461582696448,140,2021-05-06 13:16:44,,,en,Twitter for Android,0,30
580,b'@onebidwonders @Drummerette @HoustonRockets @KellyIkoNBA @mshap2 @Jonathan_Feigen @Rockets_Insider @PeteThamel @ShiraSpringer @JulieDiCaro Holy sh*t!   #HoustonRockets Anthony Lamb #rape @UVMmbb @AmericaEast @NBA stop with the fake \xe2\x80\x98women\xe2\x80\x99s empowerment\xe2\x80\x99 and actually do something about this. Put your money where your mouth is. #abuse #sexualassault',1390294022615339011,349,2021-05-06 13:15:00,,,en,Twitter for iPhone,0,0
581,b'#LindaFairstein \n#NYCprosecutor\n #Corruption\n#SystemicRacism\n#SystemicCorruption\n#SystemicMisogyny\n#Rape\n#HowManyCasesWentAway\n#HowManyPeopleWentToJailUnfairly https://t.co/n3d93ixSHr',1390293638081548288,183,2021-05-06 13:13:28,,,und,Twitter for iPhone,1,0
582,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390293560516251649,139,2021-05-06 13:13:09,,,en,Twitter for Android,0,88
583,"b'Our advance questions were focused on ratification of #CED, measures to tackle #gender stereotypes and #rape myths, #racism and ethnic or religious-motivated #HateCrime, #pollution and #waste management, including military waste left in Greenland #UPR38'",1390293498813878278,253,2021-05-06 13:12:55,,,en,Twitter for Android,0,0
584,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390293295914373121,140,2021-05-06 13:12:06,,,en,Twitter for Android,0,288
585,"b'RT @LiveLawIndia: NO MEANS NO- The simplest of sentences have become the most difficult for some men to understand"" Himachal Pradesh HC\n\n#c\xe2\x80\xa6'",1390293278767992835,140,2021-05-06 13:12:02,,,en,Twitter for Android,0,30
586,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390291992429531142,140,2021-05-06 13:06:56,,,en,Twitter for Android,0,288
587,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390291470825918464,140,2021-05-06 13:04:51,,,en,Twitter for Android,0,288
588,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390290964158160898,139,2021-05-06 13:02:50,,,en,Twitter for Android,0,88
589,"b'RT @LiveLawIndia: NO MEANS NO- The simplest of sentences have become the most difficult for some men to understand"" Himachal Pradesh HC\n\n#c\xe2\x80\xa6'",1390290838505156611,140,2021-05-06 13:02:20,,,en,Twitter for Android,0,30
590,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390290460309024768,139,2021-05-06 13:00:50,,,en,Twitter Web App,0,88
591,"b""RT @AmandaGreenUK: 200+ reviews on Amazon &amp; Goodreads **** Life could definitely be worse. Life could definitely be better. Here's my story\xe2\x80\xa6""",1390290441946468362,144,2021-05-06 13:00:46,,,en,Twitter Web App,0,20
592,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390290362711691265,139,2021-05-06 13:00:27,,,en,Twitter for Android,0,88
593,b'RT @do_kinder: @shesrideordie @GoogleExpertUK @shades_dirty @DrUmeshPrabhu @BRAINCURES @ProfTimNoakes @gentlewomanboss @judithcarmody1 @bul\xe2\x80\xa6',1390289655535390722,140,2021-05-06 12:57:38,,,en,Twitter for iPad,0,64
594,b'RT @NewscheckerIn: \xe0\xa4\xaa\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\n#WestBengalPolls #WestBengalElections2021\xe2\x80\xa6',1390289061005316097,140,2021-05-06 12:55:17,,,hi,Twitter for Android,0,7
595,"b'Open tweet to @NC_Governor: As you persist with this tyrannical #mask nonsense, have you considered the igniting of #PTSD for victims of #rape, child abduction, or anything similar who have had to be forcibly masked? What about a slow, grueling, IQ-diminishing constant #hypoxia?'",1390289055137554435,279,2021-05-06 12:55:15,,,en,Twitter for Android,1,0
596,b'RT @NewscheckerIn: \xe0\xa4\xaa\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\n#WestBengalPolls #WestBengalElections2021\xe2\x80\xa6',1390288372313202691,140,2021-05-06 12:52:32,,,hi,Twitter for Android,0,7
597,b'RT @NewscheckerIn: \xe0\xa4\xaa\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\n#WestBengalPolls #WestBengalElections2021\xe2\x80\xa6',1390288340436455426,140,2021-05-06 12:52:25,,,hi,Twitter for Android,0,7
598,"b'\xe0\xa4\x91\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\x97\xe0\xa4\x9c \xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa5\x80\xe0\xa4\x9b\xe0\xa5\x87, \xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xaa \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x80 5 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\x9c\xe0\xa4\xbe\nhttps://t.co/kqkGLqNwVT\n#Crickter #Rape #Australia #UttamHindu https://t.co/XT0YYAVlEp'",1390288118234841088,173,2021-05-06 12:51:32,,,hi,Twitter Web App,0,0
599,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390287907542339586,140,2021-05-06 12:50:42,,,en,Twitter Web App,0,288
600,b'RT @NewscheckerIn: \xe0\xa4\xaa\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\n#WestBengalPolls #WestBengalElections2021\xe2\x80\xa6',1390287585944080387,140,2021-05-06 12:49:25,,,hi,Twitter for Android,0,7
601,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390287177557237766,140,2021-05-06 12:47:48,,,en,Twitter for Android,0,288
602,b'\xe0\xa4\xaa\xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\n#WestBengalPolls #WestBengalElections2021 #BJP #TMC #Rape #Student #FakeNews #FactCheck \nhttps://t.co/wFnMSaF0Le',1390286981389713410,191,2021-05-06 12:47:01,,,hi,Twitter Web App,3,7
603,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390286880160174084,139,2021-05-06 12:46:37,,,en,Twitter for Android,0,88
604,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390286705291235332,140,2021-05-06 12:45:55,,,en,Twitter for Android,0,288
605,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390286575473360902,139,2021-05-06 12:45:24,,,en,Twitter for Android,0,88
606,"b""I don't think a woman will forget the details of #Rape ever. https://t.co/oEi3tP6c6I""",1390286400658960385,84,2021-05-06 12:44:42,,,en,Twitter for Android,1,0
607,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390286368094531587,140,2021-05-06 12:44:35,,,en,Twitter for iPhone,0,288
608,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390286192579465224,140,2021-05-06 12:43:53,,,en,Twitter for Android,0,288
609,"b'@SaketGokhale @derekobrienmp So what you are saying is there was #attack, #murder, #vandalism, #rape of ppl as an outcome of TMC winning the election?'",1390286091240951808,150,2021-05-06 12:43:29,,,en,Twitter Web App,0,0
610,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390285629712388100,140,2021-05-06 12:41:39,,,en,Twitter for iPhone,0,288
611,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390285610191970307,139,2021-05-06 12:41:34,,,en,Twitter for Android,0,88
612,"b'RT @LiveLawIndia: NO MEANS NO- The simplest of sentences have become the most difficult for some men to understand"" Himachal Pradesh HC\n\n#c\xe2\x80\xa6'",1390285522262765568,140,2021-05-06 12:41:13,,,en,Twitter for Android,0,30
613,"b'RT @LiveLawIndia: ""The word NO doesn\'t need any further explanation or justification. It ends there, and the man has to stop"": Himachal Pra\xe2\x80\xa6'",1390285491900231681,140,2021-05-06 12:41:06,,,en,Twitter for Android,0,39
614,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390285419456180224,139,2021-05-06 12:40:48,,,en,Twitter for Android,0,88
615,"b'Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abortions and emergency contraceptives has risen. #TigrayWarRapeVictims #WeaponizedRape @UN @Haavisto @EUCouncil @AnnLinde @USAmbUN https://t.co/kmBnHYRr3Q'",1390285366117216258,274,2021-05-06 12:40:36,,,en,Twitter Web App,0,0
616,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390285196361035785,139,2021-05-06 12:39:55,,,en,Twitter for Android,0,88
617,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390285150072705024,140,2021-05-06 12:39:44,,,en,Twitter for Android,0,288
618,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390284591676542986,139,2021-05-06 12:37:31,,,en,Twitter for Android,0,88
619,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390284527080144900,140,2021-05-06 12:37:16,,,en,Twitter for Android,0,288
620,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390283886219784192,139,2021-05-06 12:34:43,,,en,Twitter for Android,0,88
621,"b'RT @Shambel21a: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d one woman sa\xe2\x80\xa6'",1390283665670877184,140,2021-05-06 12:33:50,,,en,Twitter for Android,0,1
622,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390283567561809923,139,2021-05-06 12:33:27,,,en,Twitter for Android,0,88
623,"b'RT @Shambel21a: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but\xe2\x80\xa6'",1390283544107360259,139,2021-05-06 12:33:21,,,en,Twitter for Android,0,8
624,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390283434602287105,139,2021-05-06 12:32:55,,,en,Twitter for Android,0,88
625,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390283123485642755,139,2021-05-06 12:31:41,,,en,Twitter Web App,0,88
626,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390282768567857152,140,2021-05-06 12:30:16,,,en,Twitter for Android,0,288
627,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390282710380204033,139,2021-05-06 12:30:03,,,en,Twitter for Android,0,88
628,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390282698946580481,139,2021-05-06 12:30:00,,,en,Twitter for Android,0,88
629,"b""RT @AmandaGreenUK: 200+ reviews on Amazon &amp; Goodreads **** Life could definitely be worse. Life could definitely be better. Here's my story\xe2\x80\xa6""",1390282658392023040,144,2021-05-06 12:29:50,,,en,Twitter for Android,0,20
630,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390282577097814022,139,2021-05-06 12:29:31,,,en,Twitter for iPhone,0,88
631,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390282540032827397,139,2021-05-06 12:29:22,,,en,Twitter for Android,0,88
632,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390282371988000774,139,2021-05-06 12:28:42,,,en,Twitter for Android,0,88
633,"b'RT @LiveLawIndia: ""No does not mean yes, it does not mean that the girl is shy, it does not mean that the girl is asking a man to convince\xe2\x80\xa6'",1390282119725809666,139,2021-05-06 12:27:42,,,en,Twitter for Android,0,88
634,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1390281796806488068,140,2021-05-06 12:26:25,,,en,Twitter Web App,0,10365
635,"b'RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? \n\n@AITCofficial KA GUNDA-RAJ !! \nWomen are raped, fa\xe2\x80\xa6'",1390281738912415750,140,2021-05-06 12:26:11,,,en,Twitter for iPhone,0,288
636,"b'Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abortions and emergency contraceptives has risen. #TigrayWarRapeVictims #WeaponizedRape @UN @Haavisto @EUCouncil @AnnLinde @USAmbUN https://t.co/DwcGMXrnxe'",1390281295880769542,274,2021-05-06 12:24:25,,,en,Twitter for iPhone,0,0
637,b'#AllegedRapistChristianPorter #Australia #cabinetminister #rape https://t.co/bF9kOfUVVC',1390280534551453697,87,2021-05-06 12:21:24,,,und,Twitter for iPhone,0,0
